country,continent,total,year,lifeExp,pop,gdpPercap
Turkey,Europe,59582139.935816005,1962,52.098,29788695,2322.8699079999997
Turkey,Europe,66828395.384774,1967,54.336000000000006,33411317,2826.3563870000003
Turkey,Europe,74992921.40276,1972,57.005,37492953,3450.69638
Turkey,Europe,84816723.258652,1977,59.507,42404033,4269.122326
Turkey,Europe,94666186.784688,1982,61.036,47328791,4241.356344
Turkey,Europe,105772960.30337201,1987,63.108000000000004,52881328,5089.043686
Turkey,Europe,116369776.98854199,1992,66.146,58179144,5678.348271
Turkey,Europe,126108634.52983001,1997,68.835,63047647,6601.429915
Turkey,Europe,134631013.861436,2002,70.845,67308928,6508.085718
Turkey,Europe,142334354.10676798,2007,71.777,71158647,8458.276384
Uganda,Africa,11651143.462968001,1952,39.978,5824797,734.753484
Uganda,Africa,13352635.884138402,1957,42.571000000000005,6675501,774.3710692000001
Uganda,Africa,15379219.2314796,1962,45.343999999999994,7688797,767.2717397999999
Uganda,Africa,17802501.939043403,1967,48.051,8900294,908.9185217
Uganda,Africa,20382573.503738,1972,51.016000000000005,10190285,950.735869
Uganda,Africa,22917304.1662744,1977,50.35,11457758,843.7331372000001
Uganda,Africa,25880264.2304536,1982,49.849,12939400,682.2662267999999
Uganda,Africa,30567438.466812998,1987,51.50899999999999,15283050,617.7244065
Uganda,Africa,36505765.9915938,1992,48.825,18252190,644.1707968999999
Uganda,Africa,42422230.274162,1997,44.578,21210254,816.559081
Uganda,Africa,49481689.0680036,2002,47.813,24739869,927.7210018
Uganda,Africa,58343011.844242,2007,51.542,29170398,1056.3801210000001
United Kingdom,Europe,100880097.376974,1952,69.18,50430000,9979.508487000001
United Kingdom,Europe,102882707.19590001,1957,70.42,51430000,11283.17795
United Kingdom,Europe,106609095.87414,1962,70.76,53292000,12477.17707
United Kingdom,Europe,109946428.42178,1967,71.36,54959000,14142.85089
United Kingdom,Europe,112189934.25282,1972,72.01,56079000,15895.116409999999
United Kingdom,Europe,112393003.01692,1977,72.76,56179000,17428.74846
United Kingdom,Europe,112716020.92904,1982,74.04,56339704,18232.42452
United Kingdom,Europe,114006719.58934,1987,75.007,56981620,21664.787669999998
United Kingdom,Europe,115778261.02508001,1992,76.42,57866349,22705.09254
United Kingdom,Europe,117668835.49872,1997,77.218,58808266,26074.53136
United Kingdom,Europe,119883976.94038,2002,78.471,59912431,29478.99919
United Kingdom,Europe,121619041.37256,2007,79.425,60776238,33203.26128
United States,Americas,315134117.84416,1952,68.44,157553000,13990.482080000002
United States,Americas,343997833.23424,1957,69.49,171984000,14847.12712
United States,Americas,373108486.71172,1962,70.21,186538000,16173.145859999999
United States,Americas,397463202.25114,1967,70.76,198712000,19530.365569999998
United States,Americas,419835754.75188,1972,71.34,209896000,21806.03594
United States,Americas,440526292.02426,1977,73.38,220239000,24072.63213
United States,Americas,464425838.41828,1982,74.65,232187835,25009.55914
United States,Americas,485666984.74082005,1987,75.02,242803533,29884.350410000003
United States,Americas,513852538.04448,1992,76.09,256894189,32003.93224
United States,Americas,545895208.48606,1997,76.81,272911760,35767.43303
United States,Americas,575429400.8191,2002,77.31,287675526,39097.09955
United States,Americas,602365953.79018,2007,78.242,301139947,42951.65309
Uruguay,Americas,4517495.675488,1952,66.071,2252965,5716.766744
Uruguay,Americas,4862353.633938001,1957,67.044,2424959,6150.772969
Uruguay,Americas,5208275.221434,1962,68.253,2598466,5603.357717
Uruguay,Americas,5508184.17524,1967,68.468,2748579,5444.61962
Uruguay,Americas,5670596.163796,1972,68.673,2829526,5703.408898
Uruguay,Americas,5760187.641326,1977,69.48100000000001,2873520,6504.339663000001
Uruguay,Americas,5921976.056102,1982,70.805,2953997,6920.223051000001
Uruguay,Americas,6105354.633938001,1987,71.918,3045153,7452.398969
Uruguay,Americas,6314943.513549999,1992,72.752,3149262,8137.004775
Uruguay,Americas,6544284.9274160005,1997,74.223,3262838,9230.240708
Uruguay,Americas,6741774.618008,2002,75.307,3363085,7727.002004000001
Uruguay,Americas,6916367.69398,2007,76.384,3447496,10611.46299
Venezuela,Americas,10894625.775522001,1952,55.088,5439568,7689.799761
Venezuela,Americas,13425056.747051999,1957,57.907,6702668,9802.466526
Venezuela,Americas,16303717.48833,1962,60.77,8143375,8422.974165000001
Venezuela,Americas,19438313.906376,1967,63.479,9709552,9541.474188
Venezuela,Americas,23052439.94332,1972,65.712,11515649,10505.25966
Venezuela,Americas,27033548.8139,1977,67.456,13503563,13143.95095
Venezuela,Americas,31263973.93422,1982,68.557,15620766,11152.410109999999
Venezuela,Americas,35840271.549296,1987,70.19,17910182,9883.584648
Venezuela,Americas,40552736.152619995,1992,71.15,20265563,10733.926309999999
Venezuela,Americas,44769271.28236,1997,72.146,22374398,10165.49518
Venezuela,Americas,48592695.627661996,2002,72.766,24287670,8605.047831
Venezuela,Americas,52192303.105380006,2007,73.747,26084662,11415.805690000001
Vietnam,Asia,52494968.9569834,1952,40.412,26246839,605.0664917
Vietnam,Asia,57998524.344895594,1957,42.887,28998543,676.2854477999999
Vietnam,Asia,67593914.82432039,1962,45.363,33796140,772.0491602000001
Vietnam,Asia,78929189.9225774,1967,47.838,39463910,637.1232887
Vietnam,Asia,89311527.5112882,1972,50.254,44655014,699.5016441
Vietnam,Asia,101068550.60223919,1977,55.763999999999996,50533506,713.5371196000001
Vietnam,Asia,112285894.10357259,1982,58.816,56142181,707.2357863
Vietnam,Asia,125654749.2388898,1987,62.82,62826491,820.7994449
Vietnam,Asia,139883569.3702974,1992,67.66199999999999,69940728,989.0231487
Vietnam,Asia,152100905.13753802,1997,70.672,76048996,1385.896769
Vietnam,Asia,161819968.94735402,2002,73.017,80908147,1764.456677
Vietnam,Asia,170529743.650808,2007,74.249,85262356,2441.576404
West Bank and Gaza,Asia,2064287.504658,1952,43.16,1030585,1515.5923289999998
West Bank and Gaza,Asia,2144623.4774840004,1957,45.67100000000001,1070439,1827.0677420000002
West Bank and Gaza,Asia,2270762.1666240003,1962,48.126999999999995,1133134,2198.9563120000003
West Bank and Gaza,Asia,2290674.692014,1967,51.631,1142636,2649.7150070000002
West Bank and Gaza,Asia,2185523.882554,1972,56.532,1089572,3133.4092769999997
West Bank and Gaza,Asia,2529669.192988,1977,60.765,1261091,3682.8314939999996
West Bank and Gaza,Asia,2860552.876164,1982,64.406,1425876,4336.032082
West Bank and Gaza,Asia,3392768.4867680003,1987,67.046,1691210,5107.197384
West Bank and Gaza,Asia,4221732.745511999,1992,69.718,2104779,6017.654756
West Bank and Gaza,Asia,5666455.527238,1997,71.096,2826046,7110.667619
West Bank and Gaza,Asia,6788331.7151500005,2002,72.37,3389578,4515.487575
West Bank and Gaza,Asia,8042861.5435959995,2007,73.422,4018332,3025.349798
"Yemen, Rep.",Asia,9929286.5311522,1952,32.548,4963829,781.7175761
"Yemen, Rep.",Asia,10997857.600909399,1957,33.97,5498090,804.8304547
"Yemen, Rep.",Asia,12241883.6064012,1962,35.18,6120081,825.6232006
"Yemen, Rep.",Asia,13483368.852292601,1967,36.984,6740785,862.4421463
"Yemen, Rep.",Asia,14816759.790062001,1972,39.848,7407075,1265.047031
"Yemen, Rep.",Asia,16811727.880354002,1977,44.175,8403990,1829.765177
"Yemen, Rep.",Asia,19319289.34002,1982,49.113,9657618,1977.5570100000002
"Yemen, Rep.",Asia,22442729.327076,1987,52.922,11219340,1971.741538
"Yemen, Rep.",Asia,26739864.191345997,1992,55.599,13367997,1879.496673
"Yemen, Rep.",Asia,31657345.009052,1997,58.02,15826497,2117.484526
"Yemen, Rep.",Asia,37407104.257654,2002,60.308,18701257,2234.820827
"Yemen, Rep.",Asia,44428172.935812,2007,62.698,22211743,2280.769906
Zambia,Africa,5346378.853662,1952,42.038000000000004,2672000,1147.388831
Zambia,Africa,6034712.067532,1957,44.077,3016000,1311.956766
Zambia,Africa,6844997.497532,1962,46.023,3421000,1452.725766
Zambia,Africa,7803649.690636001,1967,47.768,3900000,1777.0773179999999
Zambia,Africa,9016641.21053,1972,50.107,4506497,1773.498265
Zambia,Africa,10436380.148598,1977,51.386,5216550,1588.688299
Zambia,Africa,12203734.999130001,1982,51.821000000000005,6100407,1408.678565
Zambia,Africa,14547340.272232002,1987,50.821000000000005,7272406,1213.315116
Zambia,Africa,16764839.969266,1992,46.1,8381163,1210.884633
Zambia,Africa,18837801.183636,1997,40.238,9417789,1071.353818
Zambia,Africa,21193843.613876,2002,39.193000000000005,10595811,1071.6139380000002
Zambia,Africa,23494697.191186,2007,42.38399999999999,11746035,1271.211593
Zimbabwe,Africa,6162724.6702296,1952,48.451,3080907,406.8841148
Zimbabwe,Africa,7293818.4665362,1957,50.468999999999994,3646340,518.7642681
Zimbabwe,Africa,8556631.2603636,1962,52.358000000000004,4277736,527.2721818
Zimbabwe,Africa,9992111.5801424,1967,53.995,4995432,569.7950712
Zimbabwe,Africa,11723979.9943516,1972,55.635,5861135,799.3621757999999
Zimbabwe,Africa,13285700.5233642,1977,57.674,6642107,685.5876821
Zimbabwe,Africa,15274746.4360822,1982,60.363,7636524,788.8550411
Zimbabwe,Africa,18434373.0166118,1987,62.351000000000006,9216418,706.1573059
Zimbabwe,Africa,21410187.5955712,1992,60.376999999999995,10704340,693.4207856
Zimbabwe,Africa,22811574.517920602,1997,46.809,11404948,792.4499602999999
Zimbabwe,Africa,23854550.0552454,2002,39.989000000000004,11926563,672.0386227000001
Zimbabwe,Africa,24623312.3925962,2007,43.486999999999995,12311143,469.70929810000007
